I,SoC,V
-23.8,66,556.5
-23.8,66,556.7
-23.7,66,557
-23.9,66,556.7
-23.9,66,556.7
-23.9,66,557
-23.7,66,556.7
-23.8,66,556.7
-24,66,556.7
-23.8,66,557.2
-23.8,66,556.8
-23.8,66,556.8
-23.7,66,557.2
-23.7,66,556.7
-23.8,66,556.5
-23.9,66,557
-23.9,66,556.8
-23.9,66,556.7
-23.9,66,556.8
-23.7,66,557
-23.7,66,556.7
-23.7,66,557.2
-23.9,66,556.7
-23.7,66,557.8
-23.8,66,556.7
-23.7,66,557
-23.9,66,556.7
-23.9,66,556.7
-23.8,66,555.3
-23.8,66,555.3
-23.9,66,557.2
-23.8,66,556.7
-23.8,66,556.7
-23.7,66,557.2
-23.9,66,557.4
-23.7,65,557
-23.9,65,557.4
-23.9,65,557
-23.9,65,556.7
-23.9,65,557
-23.8,65,556.7
-23.9,65,555.5
-23.9,65,556.5
-23.7,65,556.8
-23.8,65,555.7
-23.8,65,555.5
-23.8,65,555.5
-23.8,65,556.5
-23.8,65,556.5
-23.9,65,556.7
-23.8,65,556.7
-23.9,65,556.8
-23.8,65,557.4
-23.9,65,555.7
-23.8,65,556.7
-23.8,65,557
-23.7,65,557.2
-23.7,65,555.3
-23.8,65,556.7
-23.9,65,556.7
-23.8,65,557.2
-23.9,65,556.5
-24,65,557.4
-23.7,65,557.2
-23.9,65,556.5
-23.9,65,556.5
-23.9,65,556.7
-23.9,65,556.7
-23.9,65,556.7
-23.7,65,555.5
-23.8,65,556.5
-23.8,65,556.5
-23.9,65,557.2
-23.8,65,556.7
-23.8,65,556.5
-23.8,65,556.5
-23.7,65,556.5
-23.8,65,556.5
-23.7,65,555.5
-23.9,65,555.5
-23.9,65,556.5
-23.8,65,555
-23.8,65,556.7
-23.8,65,556.7
-23.8,65,555.2
-23.8,65,555.2
-24,65,555.2
-24.7,65,555.5
-24.7,65,555.5
-24.7,65,557
-24.5,65,555.5
-24.6,65,555.5
-24.6,65,555.5
-24.7,65,556.7
-24.5,65,556.7
-24.6,65,556.8
-24.6,65,556.8
-24.6,65,556.5
-24.8,65,555.5
-24.8,65,555.5
-24.7,65,555.2
-24.7,65,555.2
-24.7,65,555.2
-24.8,65,555.5
-24.6,65,555.3
-24.7,65,556.7
-24.7,64,555
-24.7,64,555.5
-24.7,64,555.2
-24.5,64,555.3
-24.6,64,555.2
-24.5,64,555.2
-24.7,64,556.7
-24.6,64,556.7
-24.7,64,556.7
-24.7,64,555.5
-24.6,64,555.5
-24.5,64,555.5
-24.6,64,555
-24.6,64,555
-24.5,64,556.7
-24.6,64,555
-24.6,64,555.2
-24.6,64,555
-24.6,64,555.2
-24.6,64,555
-24.7,64,555.2
-24.7,64,555
-24.7,64,555.5
-24.6,64,555.2
-24.7,64,556.7
-24.7,64,555.2
-24.5,64,556.7
-24.6,64,555.2
-24.7,64,555.5
-24.7,64,555.2
-24.6,64,555.7
-24.6,64,555.5
-24.6,64,555.5
-24.5,64,555
-24.6,64,555
-24.5,64,555.5
-24.5,64,555
-24.6,64,555.2
-24.6,64,555.5
-24.7,64,555
-24.6,64,554.2
-24.6,64,555
-24.7,64,555.2
-24.7,64,555.5
-24.8,64,555.5
-24.6,64,555.3
-24.5,64,555.5
-24.7,64,556.5
-24.6,64,554.4
-24.7,64,555.2
-24.5,64,555
-24.5,64,555
-24.5,64,555.2
-24.7,64,555
-24.8,64,555.2
-24.7,64,556.7
-24.7,64,555.2
-24.5,64,555.2
-24.6,64,555
-24.6,64,555
-24.6,64,555.2
-24.5,64,555
-24.7,64,556.7
-24.8,64,554.4
-24.6,64,555.5
-24.7,64,555.2
-24.6,64,555.2
-24.6,64,554.4
-24.5,64,555
-24.6,63,555.2
-22.6,63,555
-22.6,63,555
-22.5,63,556.7
-22.6,63,555
-22.8,63,555.7
-22.8,63,555
-22.8,63,555
-22.7,63,554.8
-22.6,63,555
-22.6,63,555.2
-22.6,63,555.2
-22.8,63,555.2
-22.6,63,556.7
-22.6,63,555.5
-22.6,63,556.7
-22.6,63,556.7
-22.6,63,554.8
-22.6,63,554.8
-22.7,63,554.8
-22.6,63,555.2
-22.6,63,556.3
-22.6,63,556.3
-22.6,63,555
-22.7,63,555
-22.7,63,555
-22.6,63,555.2
-22.7,63,556.7
-22.7,63,556.7
-22.5,63,555.2
-22.7,63,555.2
-22.7,63,555.2
-22.6,63,555.2
-22.6,63,555.2
-22.6,63,555
-22.6,63,555
-22.6,63,555.2
-22.6,63,555.5
-22.7,63,555
-22.6,63,555.2
-22.6,63,555.2
-22.7,63,556.5
-22.8,63,555.2
-22.6,63,555.2
-22.6,63,555
-22.7,63,556.5
-22.6,63,555.2
-22.8,63,555.2
-22.8,63,555.2
-22.6,63,555.3
-22.6,63,555.2
-22.6,63,554.8
-22.7,63,555.2
-22.5,63,555.2
-22.6,63,555
-22.6,63,554.8
-22.8,63,555.5
-22.7,63,555
-22.8,63,554.4
-22.8,63,555.2
-22.8,63,555.2
-22.6,63,555
-22.6,63,555.5
-22.7,63,555
-22.6,63,556.5
-22.7,63,555
-22.6,63,555.2
-22.6,63,555.5
-22.5,63,556.7
-22.7,63,555
-22.7,63,555.5
-22.7,63,555
-22.7,63,554.4
-22.5,63,555.5
-22.7,63,555.7
-22.7,62,554.4
-22.8,62,554.8
-22.6,62,555.2
-22.6,62,555.2
-22.6,62,554.8
-22.8,62,555.2
-22.7,62,555
-22.8,62,555.5
-22.6,62,555.5
-22.6,62,554.8
-22.6,62,554.4
-22.6,62,555
-22.7,62,554.4
-22.7,62,554.2
-22.7,62,555.3
-22.6,62,554.4
-22.6,62,554
-21.3,62,556.5
-20.1,62,555.3
-20,62,556.7
-20,62,556.7
-20,62,555.2
-20,62,555
-20.1,62,554.4
-20.1,62,555.5
-20,62,555.5
-20.2,62,555.7
-20.1,62,555.7
-20,62,555.2
-20.2,62,555.5
-20.2,62,555.3
-20.1,62,555.2
-20.2,62,554.4
-20.2,62,555
-20.2,62,555.2
-20.2,62,555.5
-20.1,62,555.5
-20.2,62,556.5
-20,62,555
-20,62,555
-20.1,62,556.7
-20.1,62,555.5
-20.2,62,555
-20.2,62,555
-20.1,62,555
-20.2,62,555.5
-20.2,62,555.5
-20,62,555.3
-20.2,62,556.5
-20.1,62,555
-20.2,62,555.5
-20.1,62,554.8
-20.2,62,555.2
-20.2,62,555.2
-20.2,62,555.2
-20.3,62,554.4
-20.3,62,554.4
-20.3,62,554.4
-20.3,62,554.4
-20,62,554.8
-20,62,554.8
-20.2,62,554.4
-20.2,62,554.4
-20,62,555.2
-20,62,555.2
-20.1,62,555
-20.2,62,555.5
-20.2,62,555.5
-20.1,62,555
-20.2,62,555.2
-20.2,62,554.8
-20.1,62,555.2
-20.1,62,555
-20.1,62,555
-20.1,62,555
-20.2,62,554.8
-20.1,62,555
-20.1,62,555
-20.1,62,555
-20.1,62,554.4
-20.1,62,555.5
-20.1,62,555
-20.2,61,555.2
-20.1,61,554.4
-20.1,61,555.2
-20.1,61,554.4
-20.1,61,556.7
-20.1,61,554.8
-20.2,61,554.2
-20.1,61,555.5
-20.2,61,554.2
-20.2,61,554.2
-20.2,61,555.2
-20.1,61,555.2
-20.1,61,555.2
-20.2,61,555.2
-20,61,555
-20,61,555
-20.2,61,555
-20.2,61,555
-20,61,554.4
-20.2,61,554.2
-20.2,61,555.2
-20.1,61,555.2
-20,61,555
-20.1,61,555.2
-20.1,61,555.2
-20.1,61,554.8
-21.7,61,554.8
-21.7,61,554.8
-21.7,61,554
-21.8,61,554.8
-21.9,61,555
-21.9,61,555.5
-21.8,61,554.2
-21.8,61,554.4
-21.8,61,554.4
-21.8,61,555
-21.9,61,554
-21.8,61,554.4
-21.9,61,554
-21.8,61,555
-21.8,61,555.2
-21.9,61,554
-21.9,61,554.4
-21.8,61,555.2
-21.8,61,554.2
-21.7,61,555.2
-21.7,61,555.2
-21.8,61,555
-21.9,61,554.2
-21.8,61,554.2
-21.7,61,555
-21.9,61,554.4
-22,61,555.2
-21.8,61,554.4
-21.8,61,554.8
-21.8,61,554.4
-21.9,61,554.2
-21.8,61,554
-21.8,61,554
-21.9,61,555
-21.8,61,554
-21.8,61,555.2
-21.8,61,555.2
-21.8,61,555.2
-21.7,61,555
-21.9,61,554.2
-21.8,61,554.2
-21.7,61,554.8
-21.7,61,554.2
-21.9,61,555
-21.8,61,555
-21.9,61,554
-21.7,61,554.2
-21.8,61,554.4
-21.8,61,554.8
-21.8,61,555
-21.7,61,555
-21.8,61,554.2
-21.8,61,555
-21.8,61,553.9
-21.9,60,553.9
-21.7,60,553.9
-21.7,60,554.2
-21.7,60,554.2
-21.8,60,554.2
-21.9,60,555
-21.9,60,555
-21.7,60,554.2
-21.8,60,554
-21.9,60,554.2
-21.9,60,554.2
-21.8,60,553.7
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,554.4
-21.9,60,554.2
-22,60,554.2
-21.8,60,553.7
-21.7,60,554.2
-21.7,60,554.2
-21.7,60,554.2
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,554.2
-21.8,60,555
-21.7,60,554.8
-21.8,60,553.7
-21.8,60,554.2
-21.9,60,554
-21.9,60,553.7
-21.8,60,555
-21.8,60,554.4
-21.8,60,553.7
-21.9,60,554.4
-21.1,60,553.7
-21.1,60,554.2
-21.2,60,554.4
-21.2,60,554.4
-21.2,60,554.4
-21.3,60,554.4
-21.2,60,554.2
-21.3,60,555.2
-21.2,60,554
-21.2,60,554
-21.2,60,554.4
-21.3,60,555
-21.1,60,555
-21.2,60,553.7
-21.2,60,553.7
-21.3,60,554.2
-21.2,60,553.7
-21.2,60,553.5
-21.2,60,555
-21.1,60,553.9
-21.2,60,554.4
-21.2,60,554.8
-21.2,60,554.8
-21.2,60,553.7
-21.1,60,555
-21.2,60,555
-21.3,60,553.7
-21.1,60,553.9
-21.2,60,555
-21.3,60,553.7
-21.3,60,554.4
-21.3,60,554
-21.2,60,554
-21.2,60,554
-21.3,60,554.2
-21.3,60,553.7
-21.3,60,554.4
-21.2,60,554.2
-21.2,60,554
-21.1,60,553.7
-21.1,60,553.7
-21.2,60,554.4
-21.3,59,554
-21.2,59,554
-21.2,59,553.7
-21.2,59,553.7
-21.2,59,554.2
-21.3,59,554.2
-21.3,59,554
-21.2,59,554.4
-21.2,59,553.9
-21.3,59,554.2
-21.3,59,554
-21.2,59,554.2
-21.2,59,554.2
-21.1,59,554.4
-21.3,59,554.4
-21.2,59,554.4
-21.2,59,554
-21.2,59,553.7
-21.2,59,553.7
-21.1,59,553.7
-21.2,59,553.9
-21.2,59,553.7
-21.3,59,554
-21.3,59,553.5
-21.3,59,554.2
-21.2,59,554.2
-21.4,59,553.5
-21.4,59,553.5
-21.2,59,554.2
-21.3,59,553.7
-21.3,59,553.5
-21.3,59,553.5
-21.1,59,554
-21.2,59,554
-21.3,59,553.7
-21.2,59,553.7
-21.2,59,553.7
-21.2,59,553.7
-21.2,59,553.5
-21.2,59,554.2
-21.3,59,554
-21.1,59,554
-21.1,59,554
-21.2,59,553.5
-21.2,59,553.5
-21.2,59,553.7
-21.3,59,554
-17.4,59,554.2
-17.4,59,554.2
-17.3,59,553.7
-17.2,59,553.7
-17.4,59,554
-17.4,59,553.7
-17.3,59,553.7
-17.3,59,553.7
-17.2,59,554
-17.3,59,554.2
-17.2,59,553.7
-17.4,59,554.4
-17.4,59,555
-17.3,59,554.2
-17.2,59,554.2
-17.2,59,554.2
-17.3,59,553.7
-17.2,59,553.7
-17.3,59,554.2
-17.2,59,554
-17.4,59,553.7
-17.4,59,554
-17.3,59,554.4
-17.4,59,554.2
-17.4,59,554.4
-17.4,59,554
-17.3,59,554.2
-17.3,59,554.2
-17.4,59,554.4
-17.3,59,553.7
-17.1,59,553.9
-17.3,59,555.2
-17.4,59,554.4
-17.3,59,553.7
-17.3,59,554.8
-17.2,59,554.4
-17.2,59,554.4
-17.2,59,554.4
-17.2,59,554
-17.2,59,555
-17.3,58,554.2
-17.3,58,555
-17.2,58,554.4
-17.3,58,554.2
-17.2,58,554.4
-17.2,58,554.4
-17.2,58,554
-17.2,58,554.8
-17.2,58,554.2
-17.3,58,553.7
-17.4,58,554.4
-17.3,58,554.4
-17.3,58,554.2
-17.2,58,554.4
-17.3,58,554.2
-17.3,58,553.9
-17.3,58,554.8
-17.2,58,554.8
-17.2,58,554
-17.2,58,554.8
-17.4,58,554.2
-17.3,58,554.2
-17.2,58,555
-17.2,58,555
-17.2,58,554.2
-17.4,58,554.4
-17.3,58,554
-17.2,58,554
-17.3,58,553.7
-17.4,58,553.7
-17.3,58,554
-17.2,58,553.7
-17.3,58,555
-17.4,58,554
-17.4,58,553.5
-17.4,58,553.7
-17.4,58,554.4
-17.2,58,553.7
-17.4,58,554
-17.4,58,554
-17.3,58,554.8
-17.3,58,554.8
-17.4,58,554.2
-17.3,58,553.9
-17.2,58,555
-17.2,58,554.4
-17.3,58,554
-17.4,58,553.7
-17.4,58,553.7
-17.3,58,554.2
-0.6,58,555.2
-0.6,58,555.2
-0.6,58,557.2
-0.5,58,555.2
-0.4,58,557.2
-0.5,58,556.7
-0.5,58,556.5
-0.5,58,556.5
-0.5,58,556.5
-0.5,58,557.2
-0.5,58,556.8
-0.5,58,556.7
-0.5,58,556.7
-0.6,58,555.3
-0.5,58,556.5
-0.5,58,556.5
-0.5,58,556.7
-0.5,58,557.4
-0.5,58,557.4
-0.6,58,557.2
-0.6,58,557.2
-0.5,58,556.7
-0.5,58,556.7
-0.4,58,557.2
-0.5,58,558
-0.5,58,556.7
-0.5,58,557
-0.7,58,556.8
-0.7,58,556.8
-0.5,58,557
-0.5,58,558
-0.5,58,557
-0.6,58,557
-0.6,58,557
-0.6,58,557.4
-0.5,58,557.4
-0.6,58,556.5
-0.5,58,557.2
-0.6,58,557.2
-0.5,58,556.7
-0.5,58,558
-0.5,58,558
-0.6,58,557.8
-0.5,58,558
-0.5,58,557.8
-0.5,58,557
-0.5,58,557
-0.5,58,557.2
-0.5,58,557.4
-0.4,58,557
-0.5,58,558.2
-0.5,58,557.2
-0.5,58,557.4
-0.5,58,557.8
-0.6,58,558
-0.5,58,558.2
-0.6,58,558
-0.5,58,557
-0.6,58,558.2
-0.5,58,557
-0.5,58,557.8
-0.5,58,557.4
-0.6,58,557.2
-0.4,58,558
-0.4,58,558
-0.6,58,557.2
-0.6,58,557.2
-0.6,58,557.2
-0.6,58,558
-0.5,58,558
-0.4,58,557.4
-0.5,58,558.2
-0.5,58,557.2
-0.5,58,557.4
-0.5,58,557.2
-0.5,58,557.4
-0.5,58,557
-0.5,58,557.2
-0.6,58,557.2
-0.6,58,557.4
-0.4,58,557.2
-0.4,58,557.4
-0.5,58,557.4
-0.5,58,557.4
-0.6,58,558
-0.4,58,558
-0.5,58,558
-0.5,58,558.2
-0.6,58,558
-0.6,58,557.2
-0.6,58,557.2
-0.4,58,557.2
-0.5,58,558
-0.5,58,557.8
-0.6,58,557.4
-0.6,58,558
-0.6,58,558
-0.5,58,558
-0.6,58,558
-0.5,58,557
-0.4,58,556.7
-0.4,58,556.7
-0.6,58,557.2
-0.5,58,557.4
-0.5,58,557.4
-0.5,58,557.4
-0.4,58,558.5
-0.4,58,557.8
-0.6,58,557.4
-0.4,58,558
-0.6,58,557.2
-0.5,58,558
-0.5,58,557.4
-0.5,58,557.4
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.6,58,558.2
-0.5,58,558
-0.5,58,558
-0.6,58,557
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,557.4
-0.5,58,557.4
-0.5,58,557.8
-0.5,58,557.2
-0.5,58,557.2
-0.6,58,558
-0.6,58,558
-0.6,58,558.2
-0.5,58,557.4
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558
-0.5,58,558
-0.5,58,558
-0.6,58,557.8
-0.5,58,557.2
-0.6,58,557.2
-0.5,58,558.3
-0.6,58,558
-0.6,58,558.2
-0.6,58,557.2
-0.6,58,557.2
-0.6,58,557.8
-0.5,58,558
-0.5,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558
-0.5,58,557.2
-0.6,58,558
-0.6,58,558
-0.6,58,558.2
-0.6,58,557.4
-0.6,58,558.5
-0.6,58,557.4
-0.5,58,557.8
-0.6,58,557.4
-0.5,58,558.5
-0.6,58,557.4
-0.6,58,558.5
-0.6,58,558
-0.6,58,557.2
-0.5,58,558.5
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.5,58,558.2
-0.5,58,557.8
-0.5,58,557.4
-0.6,58,557.4
-0.5,58,557.2
-0.5,58,557.2
-0.5,58,558.2
-0.6,58,557.2
-0.6,58,557.2
-0.6,58,558
-0.6,58,557.2
-0.5,58,557
-0.6,58,557.8
-0.5,58,558
-0.5,58,558
-0.5,58,558.2
-0.5,58,558.2
-0.4,58,558.2
-0.6,58,557.4
-0.5,58,558
-0.5,58,557.8
-0.5,58,557.2
-0.5,58,558.3
-0.4,58,558.3
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,557.4
-0.5,58,558.2
-0.6,58,558.7
-0.6,58,557.2
-0.5,58,558.2
-0.4,58,557.8
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558.2
-0.5,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.7
-0.6,58,558
-0.6,58,558
-0.6,58,558.5
-0.4,58,558
-0.5,58,558
-0.5,58,558
-0.6,58,558.5
-0.5,58,558.5
-0.5,58,558.5
-0.5,58,558.7
-0.6,58,558.5
-0.6,58,558.5
-0.6,58,558
-0.4,58,558
-0.4,58,558
-0.5,58,557.4
-0.5,58,558.2
-0.5,58,557.4
-0.5,58,557.4
-0.5,58,558.5
-0.6,58,558
-0.5,58,558.3
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.5
-0.5,58,558.5
-0.6,58,558.2
-0.6,58,558.5
-0.6,58,558.3
-0.6,58,558.2
-0.4,58,558
-0.5,58,557.2
-0.6,58,557.4
-0.5,58,558
-0.4,58,558.2
-0.5,58,558.2
-0.5,58,557.4
-0.5,58,558
-0.5,58,557.2
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558.2
-0.6,58,558
-0.4,58,558.5
-0.5,58,558
-0.5,58,558
-0.6,58,557.8
-0.6,58,557.8
-0.5,58,558.5
-0.6,58,557.4
-0.6,58,557.4
-0.6,58,558.2
-0.6,58,557.2
-0.6,58,558.7
-0.5,58,558.2
-0.5,58,557.2
-0.5,58,558
-0.5,58,558
-0.6,58,558
-0.6,58,558.2
-0.5,58,558
-0.5,58,558
-0.6,58,558.2
-0.4,58,558.2
-0.6,58,558.2
-0.6,58,558.5
-0.5,58,557.2
-0.5,58,558
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.6,58,557.4
-0.5,58,558
-0.4,58,558.2
-0.4,58,558.3
-0.4,58,558.3
-0.5,58,557.8
-0.5,58,558
-0.6,58,558.2
-0.5,58,558.2
-0.6,58,557.4
-0.6,58,558.5
-0.5,58,558.2
-0.5,58,557.4
-0.4,58,558.7
-0.6,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.6,58,558
-0.6,58,558.3
-0.6,58,558.3
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,557.2
-0.6,58,557.2
-0.5,58,557.4
-0.5,58,558.2
-0.5,58,557.8
-0.5,58,557.8
-0.6,58,558.5
-0.5,58,558.5
-0.5,58,558.5
-0.5,58,558
-0.5,58,558.5
-0.5,58,557.8
-0.5,58,557.8
-0.6,58,557.4
-0.5,58,557.2
-0.5,58,557.2
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.5,58,558.2
-0.6,58,558.2
-0.5,58,557.4
-0.5,58,557.4
-0.6,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.5
-0.6,58,558.7
-0.5,58,557.4
-0.5,58,558
-0.5,58,557.2
-0.5,58,558.2
-0.4,58,557.4
-0.6,58,558
-0.6,58,558
-0.6,58,558.2
-0.5,58,558
-0.5,58,558
-0.5,58,558.5
-0.5,58,558.5
-0.5,58,558.2
-0.6,58,557.4
-0.6,58,558.2
-0.5,58,557.2
-0.5,58,558.2
-0.4,58,558
-0.5,58,558.2
-0.6,58,558
-0.6,58,558.5
-0.5,58,558.7
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.5
-0.6,58,558.2
-0.5,58,558.2
-0.5,58,557.8
-0.5,58,558
-0.5,58,558.2
-0.5,58,558.5
-0.5,58,557.4
-0.5,58,558.2
-0.5,58,558.5
-0.6,58,558.3
-0.5,58,558
-0.5,58,557.4
-0.5,58,557.8
-0.5,58,558
-0.5,58,558.5
-0.6,58,558.2
-0.6,58,558.5
-0.5,58,558
-0.5,58,558
-0.4,58,557.8
-0.5,58,557.8
-0.5,58,558.5
-0.5,58,558
-0.5,58,557.4
-0.5,58,557.8
-0.6,58,558.2
-0.5,58,557.2
-0.5,58,558.7
-0.5,58,558.7
-0.6,58,558.5
-0.5,58,558.3
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.2
-0.4,58,558.2
-0.4,58,558.5
-0.5,58,558.7
-0.5,58,558.7
-0.4,58,558.2
-0.5,58,557.4
-0.6,58,558.2
-0.6,58,558.7
-0.5,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.5
-0.5,58,557.4
-0.5,58,558
-0.5,58,557.4
-0.5,58,557.4
-0.4,58,558.2
-0.5,58,558
-0.5,58,558.2
-0.5,58,558
-0.5,58,558
-0.5,58,558
-0.5,58,558
-0.5,58,558.2
-0.5,58,557.4
-0.5,58,557.8
-0.6,58,557.8
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.5,58,558
-0.5,58,558
-0.5,58,558.5
-0.6,58,558.2
-0.4,58,559.5
-0.5,58,557.4
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.5,58,558
-0.6,58,558
-0.5,58,558.5
-0.5,58,558.5
-0.5,58,558.2
-0.5,58,558
-0.5,58,558
-0.5,58,558.5
-0.5,58,558
-0.5,58,558
-0.5,58,558.7
-0.5,58,558
-0.5,58,558.5
-0.5,58,558.5
-0.6,58,558
-0.4,58,558.5
-0.4,58,558.7
-0.5,58,558.5
-0.5,58,558
-0.5,58,558
-0.7,58,558
-0.5,58,558
-0.5,58,558
-0.5,58,557.8
-0.5,58,557.8
-0.6,58,558
-0.6,58,558.5
-0.6,58,558.5
-0.5,58,558
-0.6,58,558.5
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.5
-0.4,58,558.3
-0.5,58,558
-0.4,58,558.2
-0.4,58,557.4
-0.4,58,557.4
-0.5,58,557.8
-0.6,58,558.2
-0.6,58,558.3
-0.5,58,558.2
-0.6,58,557.8
-0.5,58,557.4
-0.4,58,557.4
-0.5,58,557.4
-0.5,58,557.4
-0.6,58,558.2
-0.5,58,558.5
-0.5,58,558
-0.5,58,557.4
-0.6,58,558.2
-0.6,58,557.4
-0.5,58,558
-0.5,58,558
-0.6,58,558.7
-0.5,58,558
-0.6,58,558.2
-0.6,58,557.8
-0.5,58,558
-0.5,58,558.2
-0.4,58,558.3
-0.4,58,557.2
-0.5,58,558.2
-0.5,58,557.8
-0.6,58,558.2
-0.4,58,558.3
-0.5,58,558.2
-0.5,58,558
-0.6,58,558
-0.6,58,558.3
-0.6,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.6,58,557.8
-0.5,58,558
-0.4,58,558
-0.4,58,558.2
-0.5,58,558.2
-0.5,58,559.5
-0.6,58,558.2
-0.6,58,558
-0.6,58,557.8
-0.6,58,558.2
-0.6,58,557.2
-0.5,58,558.2
-0.6,58,558
-0.4,58,558
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.7
-0.5,58,558.7
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.5
-0.5,58,559.5
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558.5
-0.6,58,558.5
-0.6,58,558.5
-0.5,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558
-0.5,58,557.8
-0.5,58,558
-0.5,58,558.2
-0.5,58,558
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,558.2
-0.5,58,558.2
-0.6,58,558
-0.6,58,558.5
-0.4,58,558.5
-0.4,58,558.5
-0.5,58,557.2
-0.6,58,558.2
-0.6,58,558.2
-0.5,58,557.4
-0.6,58,558
-0.6,58,558.2
-0.5,58,558.5
-0.4,58,557.4
-0.5,58,558.2
-0.5,58,558.2
-0.5,58,558.3
-0.5,58,558
-0.6,58,557.8
-0.6,58,558.2
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558
-0.6,58,558.7
-0.6,58,558.7
-0.6,58,557.4
-0.6,58,559.6
-0.5,58,558.2
-0.5,58,558
-0.6,58,558
-0.6,58,558
-0.4,58,557.8
-0.4,58,557.8
-0.6,58,558.5
-0.6,58,558.5
-0.6,58,558.2
-0.6,58,558.3
-0.6,58,558.3
-0.5,58,557.4
-0.6,58,558
0,58,558.5
0,58,558.5
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
0,58,558.2
