current,voltage,temperature,power,time
0.472,4.1499,296.3615,1.958787401,498.0
0.4646,4.15,296.33619999999996,1.927992685,499.0
0.4598,4.15,296.2441,1.908339085,500.0
0.4553,4.1499,296.20619999999997,1.889580142,501.0
0.4756,4.1501,296.3187,1.973839445,502.0
0.484,4.15,296.3259,2.008408397,503.0
0.5015,4.1501,296.29449999999997,2.081431222,504.0
0.4709,4.1501,296.36449999999996,1.954209917,505.0
0.4849,4.1498,296.2847,2.012078853,506.0
0.4504,4.1499,296.3239,1.86900948,507.0
0.4535,4.1499,296.3295,1.882108377,508.0
0.4531,4.15,296.2985,1.880255005,509.0
0.4619,4.1499,296.31759999999997,1.916722563,510.0
0.4691,4.1499,296.33369999999996,1.946659819,511.0
0.4704,4.15,296.2847,1.952317665,512.0
0.4704,4.1499,296.27299999999997,1.952257547,513.0
0.4682,4.15,296.2989,1.94292409,514.0
0.4639,4.1501,296.33979999999997,1.925201066,515.0
0.4515,4.1499,296.3116,1.873686592,516.0
0.4668,4.15,296.2562,1.937326353,517.0
0.4616,4.15,296.1957,1.915810961,518.0
0.4479,4.15,296.2541,1.858756674,519.0
0.4226,4.1499,296.3021,1.753958389,520.0
0.4339,4.1499,296.2613,1.800719415,521.0
0.4662,4.15,296.2482,1.934517054,522.0
0.4646,4.1499,296.2777,1.927951038,523.0
0.4434,4.15,296.36609999999996,1.840030691,524.0
0.4377,4.1498,296.33599999999996,1.816585521,525.0
0.4407,4.15,296.21979999999996,1.828805229,526.0
0.4238,4.15,296.26599999999996,1.758662599,527.0
0.4479,4.1499,296.2446,1.858707979,528.0
0.4585,4.15,296.2586,1.902711489,529.0
0.4256,4.1501,296.2244,1.766181863,530.0
0.4479,4.15,296.2598,1.858730955,531.0
0.4371,4.15,296.29049999999995,1.813843615,532.0
0.4362,4.15,296.16999999999996,1.810090593,533.0
0.4492,4.15,296.22369999999995,1.864352381,534.0
0.4366,4.15,296.1987,1.811972512,535.0
0.4364,4.1499,296.22979999999995,1.811017566,536.0
